id,job_key,job_source_id,job_title,job_description,salary,job_url,anchor_clickout_attributes,id_external,company_name,company_url,poster_email,category_info,job_origin,address_1,address_2,city,state,zipcode,country,latitude,longitude,posted_date,open_in_iframe,nationwide,desc_has_html,content_hash,content_hash_at_stored,deletable,expire_date,created_at,updated_at
14007,be83c9079f9f53a9db3d19e7,13,Marketing and Promotions Coordinator-Entry Level,"<p><strong>ENTRY LEVEL �?PAID TRAINING</strong><br /><strong>APPLY TODAY- Advertising / Marketing</strong> / <strong>Public Relations</strong>&nbsp;<br /><strong><em>Marketing, Sales and Customer Service Reps needed for New Positions</em></strong>&nbsp;</p><strong> </strong>&nbsp;<p>&nbsp;<strong>Are You Looking&nbsp;For A <em>Competitive,&nbsp;Fast-Paced&nbsp;</em>Environment...</strong></p> &nbsp;<p><strong>DEM </strong>is an innovative event marketing firm in&nbsp;<strong>the Dallas area.&nbsp; </strong>As a direct result of&nbsp; the success of our promotional events and marketing campaigns, we are now<strong> </strong>planning to expand&nbsp;to two more locations before the end of the year! &nbsp;We work with a diverse portfolio of clients across the country and maintain a strong focus on <strong>EVENT MARKETING and PROMOTIONAL ADVERTISING</strong>! We have more work than we can currently handle and have added two new divisions within our office to work with several new industries.</p><p><strong><br />WE NEED TO FILL OPENINGS IN ALL AREAS: <br /></strong><br />EVENT MARKETING </p><p>PROMOTIONAL SALES<br />CUSTOMER SERVICE&nbsp;<br />PUBLIC RELATIONS<br />MANAGEMENT</p> &nbsp;<p>&nbsp;&nbsp;</p><p><strong>The <em>KEY TO OUR SUCCESS</em> lies in our ability to provide individuals with <em>STABILITY, GROWTH, and EXCITEMENT!</em></strong> </p><p>APPLY NOW!</p><p> <strong>*** THIS IS AN ENTRY LEVEL POSITION! PERFECT FOR COLLEGE GRADUATES OR INDIVIDUALS SEEKING A CAREER CHANGE!*****</strong></p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=J8D3TD6CWMF71LGC7F6&siteid=jobsradar001,,J8D3TD6CWMF71LGC7F6,DEM,,careers@dallaseventmarketinggroup.com,"entry-level,management,marketing",CareerBuilder.com,,,Dallas,TX,75234,US,32.924473,-96.896957,2014-08-10 00:00:00,1,0,1,1680663221,1680663221,0,2014-09-09 00:00:00,2014-01-06 12:17:44,2014-08-10 00:00:00
14235,1894df5cdf23b89b38174975,13,Automotive Sales Professionals-DBF,"<p><strong>DON BOHN FORD</strong>&nbsp;is part of fast growing <em>Group 1 Automotive</em>, a leader in automotive retail and we are looking to add qualified <strong>AUTOMOTIVE SALES PROFESSIONALS</strong>&nbsp;to our team.&nbsp; Group 1 is a Fortune 500 company that offers a team environment, great benefits and ongoing training and support for its associates.&nbsp; If youve got the horsepower to join a fast paced environment and hit our high standards - apply today!&nbsp; </p><p>&nbsp;&nbsp;</p><p><strong>Responsibilities <em>(include but are not limited to):</em></strong><strong> <br /><br /></strong></p><ul>    <li>Demonstrates automobiles by explaining characteristics, capabilities, <br />    and features; taking test drives; comparing and contrasting competitive<br />    models; explaining warranties and services.&nbsp;     </li><li>Prospect daily for potential customers; maintain consistent rapport<br />    with previously sold customers.&nbsp;     </li><li>Maintain high CSI score. </li></ul><ul>    <li>Maintain an owner follow up system that encourages repeat and referral business and contributes to customer satisfaction.     </li><li>Continually learn about product updates, features, accessories, inventory and their benefits to the customer.     </li><li>Realize that business is built on customer satisfaction and be devoted to guaranteeing satisfaction to our customers.     </li><li>Establish personal goals that are consistent with dealership standards of productivity, and devise a strategy to meet those goals.    </li><li>Learn to overcome objections; ask for the sale; negotiate price; complete sales or purchase agreement; explain and offer warranties, services, and finance.     </li><li>Provide sales management information by completion reports. </li></ul><ul>    <li>Attend sales meetings and training sessions as required.    </li><li>Follow all company policies and procedures.&nbsp;     </li><li>Demonstrates behaviors consistent with the Companys Values in all interactions with customers, co-workers and vendors. </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=J3T0QZ74F3QJ1BM4RB1&siteid=jobsradar001,,J3T0QZ74F3QJ1BM4RB1,Group 1 Automotive,,gwinnier@group1auto.com,"accounting-finance,admin-clerical,cashier,marketing,retail-sales-wholesale,technology,trades,work from home",CareerBuilder.com,,,Harvey,LA,70058,US,29.869716,-90.064688,2014-08-10 00:00:00,1,0,1,-332362883,-332362883,0,2014-09-09 00:00:00,2014-01-06 12:17:50,2014-08-10 00:00:00
14272,af37aa9a92922a18d6d4a5d7,13,Automotive Sales Consultant - Auto Sales Representative,"<p><strong></strong>&nbsp;</p><p><strong>POSITION LOCATED IN COCKEYSVILLE, MD.<br /><br />It's an exciting time at Frankel! We are seeking a full time sales consultant. <br /></strong>Whether you are entry level or a seasoned sales representative, this is an outstanding opportunity to start a rewarding career in automotive sales.&nbsp; If you are motivated and driven, in a culture where your pay is a by-product of your efforts, a position as a full time Sales Representative with the Frankel Automotive Group of Dealerships may be for you.&nbsp; Become a member of our winning automotive sales team.&nbsp; Apply today!<br /><br /><strong>Sales Consultant Responsibilities:</strong></p><ul>    <li>Assist customers in purchasing a new or pre-owned vehicle.    </li>    <li>Expertly explain product features and benefits    </li>    <li>Follow up with unsold prospects to increase sales    </li>    <li>Develop consistent repeat and referral business    </li>    <li>Provide high-level customer service and customer satisfaction access </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL4M271HG4ZGMKYB6Y&siteid=jobsradar001,,JHL4M271HG4ZGMKYB6Y,Frankel Automotive Group,,MKELLEY@FRANKELAUTO.COM,"accounting-finance,admin-clerical,marketing,retail-sales-wholesale,trades",CareerBuilder.com,,,Cockeysville,MD,21030,US,39.491855,-76.664958,2014-08-10 00:00:00,1,0,1,333644391,333644391,0,2014-09-09 00:00:00,2014-01-06 12:17:50,2014-08-10 00:00:00
14339,87dba461e5a9b870a9fb514a,13,"CLINICAL NURSE, LPN","<strong>Licensed Practical Nurse, LPN&nbsp;<br /></strong><br />Weve succeeded because of our employees �?a caring team of highly trained professionals. <br /><br />From short-term transitional care and rehabilitation to long-term nursing and post-acute care, you help us achieve excellence by setting and exceeding high standards in healthcare. We are a proud network of people who care for our residents.&nbsp;You can build a challenging and rewarding career with <b>competitive benefits, and a full range of opportunities for professional growth.</b> <br /><br />As a <b>Clinical Nurse, LPN</b> your primary purpose is to provide direct nursing care to the residents , and to supervise the day-to-day nursing activities performed by nursing assistants. <br /><br />Essential Responsibilities of a <b>Clinical Nurse,&nbsp;LPN</b> are: <br /><ul>    <li>Act as a Team Leader in a modified primary care setting    </li><li>Supervise Nurse Techs, Clinical Nurse I &amp; II, and participate in their evaluations    </li><li>Act as a resource person for nursing personnel and other staff    </li><li>Assist in the implementation of an individualized treatment plan for each assigned resident    </li><li>Provide regular resident stats updates to appropriate personnel    </li><li>Provide routine nursing services for residents as directed </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHM37H6VBFXLJ87THSW&siteid=jobsradar001,,JHM37H6VBFXLJ87THSW,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare,nursing",CareerBuilder.com,,,Salina,KS,,US,38.83447,-97.641195,2014-08-10 00:00:00,1,0,1,-226658880,-226658880,0,2014-09-09 00:00:00,2014-01-06 12:17:52,2014-08-10 00:00:00
14719,d88ffd8ebf7180b0b723ac30,13,NURSE TECH (CNA/STNA),"<p><b>Purpose of Your Job Position</b></p><p>&nbsp;</p><p>As a Consulate Health <b>Care Nurse Tech (CNA/STNA),</b> the primary purpose of your job position is to provide each of your assigned residents with routine daily nursing care and services in accordance with the residents assessment and care plan, and as may be directed by your supervisors.&nbsp;&nbsp;</p><p><b>Job Function</b></p><p>&nbsp;</p><p>As <b>Nurse Tech (CNA/STNA</b>),<b> </b>you work under the direction of licensed personnel to provide quality resident care in accordance with applicable regulations. This position has no supervisor responsibilities. You may be asked by the supervisors or mangers to perform other duties. </p><p><b>Duties and Responsibilities</b> </p><ul>    <li>Report all complaints and grievances made by the resident.    </li><li>Participate in resident care assessments.    </li><li>Assist in development of resident treatment plans.    </li><li>Provide direct care in accordance with treatment plans.    </li><li>Accompany residents, as needed, to various activities and functions.    </li><li>Participate in restorative nursing program.    </li><li>Report occupational exposures to blood, body fluids, infectious materials, and hazardous chemicals to your supervisor.    </li><li>Report injuries of an unknown source, including skin tears.    </li><li>Turn all medications found in the residents room/possession over to the Clinical Nurse.    </li><li>Serve between meal and bedtime snacks.    </li><li>Attend and participate in scheduled training and educational classes to maintain current certification as a Nursing Technician.    </li><li>Participate in appropriate in-service training programs <b>prior</b> to performing tasks that involve potential exposure to blood/body fluids.    </li><li>Immediately notify the Clinical Nurse of any resident leaving/missing from the facility.    </li><li>Clean, disinfect, and return all resident care equipment to its designated storage area after each use.    </li><li>Report all hazardous conditions and equipment to the Clinical Nurse immediately.    </li><li>Report all safety violations.    </li><li>Follow established procedures in the use and disposal of personal protective equipment.    </li><li>Wear and/or use safety equipment and supplies (e.g., back brace, mechanical lifts, etc.) when lifting or moving residents.    </li><li>May be trained and assigned to perform the Customer Care Liaison duties as needed. </li></ul><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHN4PX6DZRTFSFS93HT&siteid=jobsradar001,,JHN4PX6DZRTFSFS93HT,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare,nursing",CareerBuilder.com,,,Salina,KS,67401,US,38.83447,-97.641195,2014-08-10 00:00:00,1,0,1,-443253680,-443253680,0,2014-09-09 00:00:00,2014-01-06 12:18:00,2014-08-10 00:00:00
15259,b88422f4bc2e301e00e7f5e7,13,Data Warehouse Principle Architect-SSAS and SSIS BI Development,"<p>The Business Intelligence Developer/Data Warehouse architect &nbsp;is primarily responsible for the design, architecture, development, delivery, and UAT of data warehouse solutions to support client reporting and analysis initiatives. The Data Warehouse Developer will be instrumental in requirements gathering and interacting with external clients. The BI Developer will primarily be using the Microsoft SQL Server BI stack including SSRS, SSIS, and SSAS but will also use other data manipulation and visualization tools such as DataStage, Wherescape, Tableau, or Qlikview. </p><p>Job Description:</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Substantial experience with ETL tools including SSIS or WhereScape</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Experience with data staging techniques, metadata, and understand tabular, dimensional (uni), and multidimensional solutions</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Design and architecture experience creating scalable data mart and/or data warehouses</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Excellent SQL/T-SQL  development skills including stored procedures, CTEs, and Views</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Consultant mind-set including managing client expectations and providing insight on best practices for business intelligence solutions</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Works closely with business users to create user stories and understand key performance metrics and analytics </p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Evaluates and selects from 3rd party technologies or creates custom solution</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Select appropriate data for ETL/ELT purposes to provide relevant data for analysis and reporting purposes</p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Create Proof-of-Concept (POC) or Mock-Up solution for client approval of look and feel and general </p><p>�?nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Strong business acumen including general knowledge of finance, marketing, operations, and the SDLC</p><p>&nbsp;</p><p><br /></p>","$120,000 - $140,000/Year",http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL6YD6CK80VPLC8KW3&siteid=jobsradar001,,JHL6YD6CK80VPLC8KW3,Agile Premier,,scoleman@agilepremier.com,"accounting-finance,admin-clerical,construction,criminal justice,education,engineering,facilities,food-grocery,health-fitness,hotel-hospitality,legal,management,marketing,medical-healthcare,nursing,part-time,restaurant,retail-sales-wholesale,seasonal,technology",CareerBuilder.com,,,Irving,TX,,US,32.825584,-96.962328,2014-08-10 00:00:00,1,0,1,-1236182406,-1236182406,0,2014-09-09 00:00:00,2014-01-06 12:18:19,2014-08-10 00:00:00
21729,771766e1fa09acfebed4c9bc,13,"Carpet Cleaning Technician - $1,000 hiring bonus for qualified, experienced technicians","<p><strong>COITCleaning &amp; Restoration Services<br />has openings for entry level and experienced technicians<br />for Carpet, Upholstery, Tile and Air Duct cleaning<br />in Lexington, Kentucky.<br /><br /></strong> </p><p><strong>COIT Services of Lexington</strong> is looking for <strong>technicians</strong> who will be responsiblefor building a lasting relationship with our customers while being able toclean carpets and upholstery with integrity and excellence.<br /></p><p><br />Weare seeking highly <strong>motivated people</strong> to join our Lexington team of <strong>professionalcarpet and upholstery cleaning technicians</strong>.<br /><br /></p><ul>    <li>We will provide you with <strong>comprehensive PAID training</strong>.    </li>    <li>You will learn <strong>customer service, technical trades    and receive sales experience</strong>.</li>    <li>Compensation is based on cleaning production, <strong>plus    add-on sales</strong>. </li>    <li>Our average technician makes <strong>$35,000-50,000</strong> a    year. </li>    <li>If you are <strong>motivated</strong> to do well for yourself    this is a <strong>very rewarding</strong> business.</li></ul><p><strong><br />Benefits include:</strong> </p><ul>    <li>Paid vacation</li>    <li>Holiday Pay </li>    <li>Health and Life Insurance Plans </li>    <li>Dental Plan</li>    <li>401k <br />    </li></ul><p><strong><br />Hiring Bonus:</strong><br />Paid in 3 installments $250 at 30 days, $250 at 6 Months, and $500 at 1 year.</p><ul></ul><strong></strong><p></p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHR2X7656PVQFHL508D&siteid=jobsradar001,,JHR2X7656PVQFHL508D,"COIT Cleaning and Restoration Services, Inc.",,lcp@coit-lou.com,"cashier,construction,entry-level,facilities,food-grocery,health-fitness,hotel-hospitality,marketing,part-time,receptionist,restaurant,retail-sales-wholesale,seasonal,trades",CareerBuilder.com,,,Lexington,KY,,US,37.988398,-84.48788,2014-08-10 00:00:00,1,0,1,1741536093,1741536093,0,2014-09-09 00:00:00,2014-01-06 12:20:20,2014-08-10 00:00:00
21730,7e7da67df28c7dda79cae8a5,13,Outside Sales Representative - Home Cleaning Sales Consultant,"<p>If you are a reliable and resilient individual with excellent people skills and a positive attitude, then join our team at COIT Cleaning and Restoration Services! We are the nations largest and most experienced upholstery, drapery, carpet, air ventilation, window covering, area rug, tile, grout and natural stone cleaning company, and are seeking a persuasive and customer-oriented Outside Sales Representative to assist residential customers in maintaining a clean and healthy environment within their homes. As an Outside Sales Representative, you will methodically observe and inspect customers homes for honest improvements that could be made through the implementation of our services and products. You will also answer any questions that customers may have about our company and the services we provide. If you are an ethical, perceptive and tenacious individual and want a career that lets you determine your own paycheck, then COIT Cleaning and Restoration Services may be the right place for you!</p><strong><p>Outside Sales Representative - Home Cleaning Sales Consultant </p></strong><p><strong>Job Responsibilities</strong></p><p><br />As an Outside Sales Representative for COIT Cleaning and Restoration Services, you will sell the appropriate cleaning solutions to customers after a close examination of their homes carpet, upholstery, ventilation, window covering, area rug, tile, grout and natural stone conditions. You will also record the sale of any services and subsequently document these transcripts correctly and efficiently. <br /></p><p><br />Additional responsibilities for the Outside Sales Representative include:</p><p></p><ul>    <li>Routing all customer visits before going out on sales calls </li>    <li>Following all appropriate protocol before entering a customers home </li>    <li>Conducting interviews in regards to customers needs </li>    <li>Looking for preexisting conditions and problems throughout customers homes so as to honestly upsell them on our services </li>    <li>Presenting customers with service quotes </li>    <li>Scheduling future cleaning dates </li>    <li>Unloading your work van into the cleaning facility </li></ul><strong><p>Outside Sales Representative - Home Cleaning Sales Consultant </p></strong><br />",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHT44K69WMNTTCD61QH&siteid=jobsradar001,,JHT44K69WMNTTCD61QH,"COIT Cleaning and Restoration Services, Inc.",,lcp@coit-lou.com,"accounting-finance,admin-clerical,construction,criminal justice,education,engineering,food-grocery,health-fitness,hotel-hospitality,legal,management,marketing,medical-healthcare,nursing,part-time,receptionist,restaurant,retail-sales-wholesale,security,warehouse-shipping-distribution",CareerBuilder.com,,,Louisville,KY,40209,US,38.193568,-85.746902,2014-08-10 00:00:00,1,0,1,-1346580503,-1346580503,0,2014-09-09 00:00:00,2014-01-06 12:20:20,2014-08-10 00:00:00
302610,5351a4f9a0798cddeb5feb3c,13,CNA,"<p>COMPASSION<br />IT'S HOW WE CARE. AT ASHTON COURT CARE CENTRE, WE HELP PATIENTS REBUILD STRENGTH, FUNCTION AND INDEPENDENCE THROUGH PERSONALIZED CARE AND TREATMENT PROGRAMS,<br /><br />CNA'S USE YOUR EXCELLENT SKILLS TO PROVIDE DAILY SERVICES. THE IDEAL CANDIDATE WILL BE CERTIFIED WITH EXCEPTIONAL CLINICAL SKILLS, AND THE DESIRE TO WORK WITH A VARIETY OF PEOPLE.&nbsp; ALONG WITH A CIOMPETITIVE WAGE/BENEFIT PACKAGE WE OFFER AN ATMOSPHERE OF RESPECT AND CARING.</p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHP0ZT6LD62RS94165G&siteid=jobsradar001,,JHP0ZT6LD62RS94165G,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare",CareerBuilder.com,,,Liberty,MO,64068,US,39.26767,-94.389255,2014-07-20 00:00:00,1,0,1,-757332252,-757332252,0,2014-08-19 00:00:00,2014-01-06 14:21:32,2014-07-20 00:00:00
302617,cadd8b387c39fb1b3fe16c4d,13,CERTIFIED MEDICAL TECHNICIAN,"<p>COMPASSION</p><p>IT'S HOW WE CARE. AT ASHTON COURT CARE CENTRE, WE HELP PATIENTS REBUILD STRENGTH, FUNCTION AND INDEPENDENCE THROUGH PERSONALIZED CARE AND TREATMENT PROGRAMS,<br /><br />CNA'S USE YOUR EXCELLENT SKILLS TO PROVIDE DAILY SERVICES. THE IDEAL CANDIDATE WILL BE CERTIFIED WITH EXCEPTIONAL CLINICAL SKILLS, AND THE DESIRE TO WORK WITH A VARIETY OF PEOPLE.&nbsp; ALONG WITH A COMPETITIVE WAGE/BENEFIT PACKAGE WE OFFER AN ATMOSPHERE OF RESPECT AND CARING. </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHP3VQ757SDZMC4SLPV&siteid=jobsradar001,,JHP3VQ757SDZMC4SLPV,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare",CareerBuilder.com,,,Pleasant Valley,MO,64068,US,39.26767,-94.389255,2014-07-20 00:00:00,1,0,1,1200883333,1200883333,0,2014-08-19 00:00:00,2014-01-06 14:21:32,2014-07-20 00:00:00
302906,97dfa2b8f3bdd33fd0c9ae3a,13,Financial Services Sales �?Insurance Agent,"<strong>Financial Services Sales �?Insurance Agent</strong><br /><strong>Job Description</strong><br /><br />If you are a personable and entrepreneurial-minded individual who wants to build a career with one of the nations premier providers of insurance and related financial services, the American National Family of Companies has just the opportunity for you! We are looking for multiple line financial services sales agents to sell our broad line of insurance and financial service products, including home, auto and life. This is not merely a job; this is a business opportunity. You can choose to assemble your own sales team and build your own agency with the support of a solid and established company. We will help you to develop your network and build your marketing platform and business as you build a solid reputation in your community and put yourself on the road to financial independence. From our comprehensive training program to our top-notch support staff, we will provide you with the tools to succeed. Be in business for yourself, but not by yourself!<br /><br /><strong>Benefits</strong> <br /><br />As a financial services sales �?insurance agent, you will receive: <br /><br /><ul>    <li>Unlimited income potential    </li><li>Extensive training program to assure your professional growth    </li><li>Career preview program that enables you to sample our sales career while making an informed decision    </li><li>Advance programs available    </li><li>Deferred and qualified sign-on bonus    </li><li>Finance plan for new agents    </li><li>Performance-based bonus programs    </li><li>Incentive travel program </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/RedirectAOL.aspx?job_did=JB779Y5ZMB67MYL61Z8&siteid=jobsradar001,,JB779Y5ZMB67MYL61Z8,American National Insurance Company,,brenda@thebennettagency.com,"accounting-finance,criminal justice,marketing,retail-sales-wholesale",CareerBuilder.com,,,Clarksburg,WV,,US,39.299267,-80.380616,2014-07-20 00:00:00,1,0,1,2137298421,1,0,2014-08-19 00:00:00,2014-01-06 14:21:36,2014-07-20 00:00:00
303262,dfd615687b3b8375ecf999b7,13,Financial Services Sales �?Insurance Agent,"<strong>Financial Services Sales �?Insurance Agent</strong><br /><strong>Job Description</strong><br /><br />If you are a personable and entrepreneurial-minded individual who wants to build a career with one of the nations premier providers of insurance and related financial services, the American National Family of Companies has just the opportunity for you! We are looking for multiple line financial services sales agents to sell our broad line of insurance and financial service products, including home, auto and life. This is not merely a job; this is a business opportunity. You can choose to assemble your own sales team and build your own agency with the support of a solid and established company. We will help you to develop your network and build your marketing platform and business as you build a solid reputation in your community and put yourself on the road to financial independence. From our comprehensive training program to our top-notch support staff, we will provide you with the tools to succeed. Be in business for yourself, but not by yourself!<br /><br /><strong>Benefits</strong> <br /><br />As a financial services sales �?insurance agent, you will receive: <br /><br /><ul>    <li>Unlimited income potential    </li><li>Extensive training program to assure your professional growth    </li><li>Career preview program that enables you to sample our sales career while making an informed decision    </li><li>Advance programs available    </li><li>Deferred and qualified sign-on bonus    </li><li>Finance plan for new agents    </li><li>Performance-based bonus programs    </li><li>Incentive travel program </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/RedirectAOL.aspx?job_did=JB78926HSTP8X48ZK84&siteid=jobsradar001,,JB78926HSTP8X48ZK84,American National Insurance Company,,brenda@thebennettagency.com,"accounting-finance,criminal justice,marketing,retail-sales-wholesale",CareerBuilder.com,,,Dover,DE,,US,39.157646,-75.493994,2014-07-20 00:00:00,1,0,1,-1451618037,1,0,2014-08-19 00:00:00,2014-01-06 14:21:43,2014-07-20 00:00:00
303412,f2bc562afd0ec497fe9554c1,13,VARIOUS JOBS AVAILABLE!!!,"<p>Onin Staffing office in Center Point, Alabama is currently recruiting for the following positions.&nbsp; Applicants interested must be live in the area or willing to commute.</p><p></p><ul>    <li>Automotive Production workers with at least 6 months experience for Alabaster area.</li>    <li>Material Handler with experience driving a sit down forklift in a warehouse setting.&nbsp; Must pass a math and written forklift test.&nbsp; </li>    <li>Building Maintenance mechanics with experience in hydraulics, pneumatics, electrical etc. for the Birmingham area.</li>    <li>First class Fitters-Welders with at least 3 years experience for the Trussville area.</li>    <li>CNC Machinist with experience in milling machines, boring mills, and Lathes milling machines.&nbsp; For Trussville area.</li>    <li>Machine Operators who are able to work any shift for the Moody area.</li>    <li>Housekeepers and Houseman's&nbsp;with Hotel experience able to clean over 15+rooms a day.&nbsp; Must have five star hotel experience for the Downtown Birmingham area.</li>    <li>Cashier's with at least 1 year of experience, must have valid DL and insurance. Must have a high school Diploma or GED. For Trussville, Bessemer, North Birmingham, Jasper, and Cullman.&nbsp; This is part time work only!!!</li>    <li>Production MIG welders and production assembly workers for the Trussville area.&nbsp; </li>    <li>Manual Machinist who can operate a manual lathe, vertical turret lathe, and Bridgeport mills.&nbsp; For the Oxford area.</li>    <li>Maintenance Tech with Lead experience.&nbsp; Must have CNC milling machine knowledge (Cincinnati Milacron T-30 Model).&nbsp; Must have experience with hydraulics, pneumatics, and electrical.&nbsp; For Oxford area.</li></ul><p><br /><br />ALL POSITIONS REQUIRE AT LEAST 1-3 YEARS EXPERIENCE!!!!<br /><br /></p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHV7DK64PFTRPXYT386&siteid=jobsradar001,,JHV7DK64PFTRPXYT386,Onin Staffing,,cguy@oninstaffing.com,"accounting-finance,admin-clerical,construction,engineering,facilities,trades",CareerBuilder.com,,,Birmingham,AL,35215,US,33.648641,-86.699286,2014-07-20 00:00:00,1,0,1,1837242662,1837242662,0,2014-08-19 00:00:00,2014-01-06 14:21:45,2014-07-20 00:00:00
303995,369838931aebcb59daadccdf,13,RN,"<p>COMPASSION</p><p>IT'S HOW WE CARE. AT ASHTON COURT CARE CENTRE, WE HELP PATIENS REBUILD STRENGTH, FUNCTION AND INDEPENDENCE THROUGH PERSONALIZED CARE AND TREATMENT PROGRAMS,<br /><br />CNA'S USE YOUR EXCELLENT SKILLS TO PROVIDE DAILY SERVICES. THE IDEAL CANDIDATE WILL BE CERTIFIED WITH EXCEPTIONAL CLINICAL SKILLS, AND THE DESIRE TO WORK WITH A VARIETY OF PEOPLE.&nbsp; ALONG WITH A CIOMPETITIVE WAGE/BENEFIT PACKAGE WE OFFER AN ATMOSPHERE OF RESPECT AND CARING. <br /><br /></p><p>Job Description</p><p>Registered Nurse</p><p>&nbsp;</p><p>Job Title: Registered Nurse</p><p>Department: Nursing</p><p>Reports To: Director of Nursing</p><p>Exempt Status: Non-Exempt</p><p>&nbsp;</p><p>FUNCTION: Supervises and coordinates nursing activities by performing the duties outlined below.</p><p>&nbsp;</p><p>SUPERVISORY RESPONSIBILITIES: The Registered Nurse performs work with independent judgment and through use of discretion by taking into consideration employee skills, employee training, employee length of service, employee preference, resident's condition of health, family preferences, internal and external priorities and all other appropriate factors. </p>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHR5M05WT151XGNGYX1&siteid=jobsradar001,,JHR5M05WT151XGNGYX1,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare",CareerBuilder.com,,,Liberty,MO,64068,US,39.26767,-94.389255,2014-07-20 00:00:00,1,0,1,1437103636,1437103636,0,2014-08-19 00:00:00,2014-01-06 14:21:49,2014-07-20 00:00:00
313735,9a3f185203c841b7fbc1e1a9,13,"CLINICAL NURSE, LPN","<strong>Licensed Practical Nurse, LPN&nbsp;<br /></strong><br />Weve succeeded because of our employees �?a caring team of highly trained professionals. <br /><br />From short-term transitional care and rehabilitation to long-term nursing and post-acute care, you help us achieve excellence by setting and exceeding high standards in healthcare. We are a proud network of people who care for our residents.&nbsp;You can build a challenging and rewarding career with <b>competitive benefits, and a full range of opportunities for professional growth.</b> <br /><br />As a <b>Clinical Nurse, LPN</b> your primary purpose is to provide direct nursing care to the residents , and to supervise the day-to-day nursing activities performed by nursing assistants. <br /><br />Essential Responsibilities of a <b>Clinical Nurse,&nbsp;LPN</b> are: <br /><ul>    <li>Act as a Team Leader in a modified primary care setting    </li><li>Supervise Nurse Techs, Clinical Nurse I &amp; II, and participate in their evaluations    </li><li>Act as a resource person for nursing personnel and other staff    </li><li>Assist in the implementation of an individualized treatment plan for each assigned resident    </li><li>Provide regular resident stats updates to appropriate personnel    </li><li>Provide routine nursing services for residents as directed </li></ul>",,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=JHL6D06C5YK4SJ92NZB&siteid=jobsradar001,,JHL6D06C5YK4SJ92NZB,Consulate Health Care,,customerapplications@careerbuilder.com,"health-fitness,medical-healthcare,nursing",CareerBuilder.com,,,Lakeland,FL,33803,US,28.015437,-81.935205,2014-07-20 00:00:00,1,0,1,-1871453642,-1871453642,0,2014-08-19 00:00:00,2014-01-06 14:22:13,2014-07-20 00:00:00
